ticker,tier,archetype,price,eng_intrinsic,eng_mos,eng_verdict,eng_conf,my_lo,my_mid,my_hi,my_mos,my_verdict,my_conf,g,pe_star,pb_star,norm,class,cause,note
BIRLACORPN,B,CEMENT,1021.4,1328.4546203119583,0.3064410879795036,HOLD,medium,465.1,649.5,834.0,-0.364,AVOID,medium,0.0456,7.9,0.5,trough uplift x1.30,Adjacent,,Δmos 0.67
PACEDIGITK,B,CONSTRUCTION,204.75,258.30787290699743,0.3016925665541092,HOLD,medium,105.0,136.4,167.8,-0.334,AVOID,high,0.0834,9.7,1.44,,Adjacent,,Δmos 0.64
AUTOAXLES,B,AUTO,1866.2,2309.1601791337916,0.27995132150867014,HOLD,medium,1060.4,1377.1,1693.8,-0.262,AVOID,high,0.09,11.4,2.22,,Adjacent,,Δmos 0.54
ROSSARI,B,CHEMICALS,521.45,678.1267713007892,0.2796051916233402,HOLD,medium,220.4,300.5,380.6,-0.424,AVOID,medium,0.0672,10.0,0.95,trough uplift x1.26,Adjacent,,Δmos 0.70
GAEL,B,CONSUMER,144.43,186.88770330348711,0.2781268178326297,HOLD,medium,85.1,103.8,122.5,-0.282,AVOID,medium,0.0552,16.8,1.03,,Adjacent,,Δmos 0.56
DALMIASUG,B,CONSUMER,362.6,469.50341234747674,0.2768654129656697,HOLD,medium,306.6,402.3,497.9,0.109,ACC-zone,medium,0.0438,15.1,0.62,,Adjacent,,Δmos 0.17
GALAXYSURF,B,CHEMICALS,1954.9,2427.9017054834876,0.26315056733962217,HOLD,medium,527.0,778.3,1029.6,-0.602,AVOID,medium,0.0582,9.3,0.69,trough uplift x1.30,Adjacent,,Δmos 0.87
DEEPAKFERT,B,CHEMICALS,1581.0,1996.299308095029,0.2562452382449368,HOLD,high,459.3,644.9,830.5,-0.592,AVOID,medium,0.0648,9.8,0.87,trough uplift x1.29,Adjacent,,Δmos 0.85
UFLEX,B,MANUFACTURING,454.55,545.1137866557106,0.2506912622592877,HOLD,medium,208.5,320.8,433.1,-0.294,AVOID,low,0.0547,7.5,0.5,,Adjacent,,Δmos 0.54
MRPL,B,ENERGY,171.71,216.11488992030817,0.2397595796254485,HOLD,high,94.5,122.7,150.9,-0.285,AVOID,high,0.07,11.0,1.57,,Adjacent,,Δmos 0.52
WSTCSTPAPR,B,PAPER,539.4,634.5483865724551,0.2236975924644782,HOLD,medium,323.8,427.3,530.9,-0.208,REDUCE,medium,0.0582,5.9,0.5,trough uplift x1.30,Adjacent,,Δmos 0.43
ICICIPRULI,B,INSURANCE,497.3,614.2,0.22058823529411775,HOLD,medium,133.2,170.7,208.2,-0.657,AVOID,medium,0.1,11.7,2.14,,Adjacent,,Δmos 0.88
KTKBANK,B,BANK,275.7,329.4826065619326,0.2191770825603426,HOLD,medium,270.6,318.3,366.1,0.155,BUY-zone,high,0.0446,10.3,0.84,,Adjacent,,Δmos 0.06
CMRGREEN,B,METAL,215.5,263.35650875691124,0.21502426185426177,HOLD,medium,67.8,88.0,108.3,-0.591,AVOID,high,0.07,9.0,1.39,,Adjacent,,Δmos 0.81
VIKRAMSOLR,B,MANUFACTURING,193.65,232.75375617917544,0.21087168962218,HOLD,medium,151.6,183.7,215.7,-0.052,HOLD,medium,0.0891,11.9,2.59,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
SAMBHV,B,MANUFACTURING,119.28,143.17932306946255,0.2061268896425117,HOLD,medium,51.0,60.0,69.0,-0.497,AVOID,high,0.081,11.3,1.74,,Adjacent,,Δmos 0.70
CSBBANK,B,BANK,362.7,438.3026055710819,0.20512126909838313,HOLD,medium,340.0,400.0,460.0,0.103,ACC-zone,high,0.0581,11.5,1.38,,Adjacent,,Δmos 0.10
UPL,B,CHEMICALS,594.65,739.6592487452856,0.19618217634880822,HOLD,high,96.0,124.7,153.4,-0.79,AVOID,high,0.0399,8.0,0.5,trough uplift x1.30,Adjacent,,Δmos 0.99
REDTAPE,B,CONSUMER_DISC,132.9,159.90342053482698,0.19295300309479996,HOLD,medium,57.1,87.9,118.6,-0.339,AVOID,low,0.1416,24.7,0.5,,Adjacent,,Δmos 0.53
ADVENZYMES,B,IT_SERVICES,319.0,376.94026340889263,0.1905883240963127,HOLD,medium,159.1,187.2,215.3,-0.413,AVOID,high,0.0636,13.1,1.04,,Adjacent,,Δmos 0.60
VRLLOG,B,LOGISTICS,232.3,275.29875196202346,0.18945237399880524,HOLD,medium,102.6,126.2,149.7,-0.457,ABSTAIN,low,0.0577,13.3,3.05,,Method-limited-unchecked,,method_limited
PCJEWELLER,B,CONSUMER_DISC,9.7,11.533871715609466,0.1890589397535533,HOLD,medium,7.1,8.5,9.9,-0.123,REDUCE,medium,0.0524,11.6,0.71,,Adjacent,,Δmos 0.31
HNDFDS,B,CONSUMER,571.45,658.6462461384243,0.18589529373140862,HOLD,medium,220.1,269.1,318.1,-0.529,AVOID,medium,0.0768,20.2,3.61,,Adjacent,,Δmos 0.71
KDDL,B,CONSUMER_DISC,3200.2,3723.616579044708,0.1751985415953,HOLD,medium,877.7,1032.5,1187.4,-0.677,AVOID,high,0.075,14.3,1.85,,Adjacent,,Δmos 0.85
JKPAPER,B,PAPER,365.4,433.2990590284957,0.17472972489764318,HOLD,medium,141.1,183.3,225.4,-0.498,AVOID,high,0.07,6.1,0.5,trough uplift x1.30,Adjacent,,Δmos 0.67
AJMERA,B,CONSTRUCTION,129.8,147.69447786428077,0.1722714331635906,HOLD,medium,47.2,61.2,75.3,-0.528,AVOID,high,0.0672,8.5,0.82,,Adjacent,,Δmos 0.70
EPIGRAL,B,CHEMICALS,1080.0,1228.457953104323,0.17163371779143824,HOLD,medium,779.1,1017.3,1255.5,-0.058,HOLD,medium,0.0894,11.8,2.37,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
KSL,B,MANUFACTURING,923.9,1074.0418230532748,0.1691523682069067,HOLD,medium,537.6,632.4,727.3,-0.315,AVOID,high,0.0738,10.8,1.29,,Adjacent,,Δmos 0.48
RELIANCE,B,ENERGY,1304.25,1547.7855885327574,0.16620372855090215,HOLD,medium,333.7,438.9,544.1,-0.663,AVOID,medium,0.07,9.3,0.67,trough uplift x1.21,Adjacent,,Δmos 0.83
EMIL,B,CONSUMER_DISC,134.45,149.55104079864006,0.1630067719001482,HOLD,medium,34.4,49.1,63.8,-0.635,AVOID,medium,0.04,10.2,0.5,,Adjacent,,Δmos 0.80
CENTRALBK,B,BANK,32.11,36.818009787527295,0.1530851796908016,HOLD,high,43.3,51.0,58.6,0.587,BUY-zone,high,0.0522,11.0,1.11,,Adjacent,,Δmos 0.43
SANGHVIMOV,B,MANUFACTURING,436.35,481.0215067756651,0.14939428142333358,HOLD,medium,122.2,188.0,253.8,-0.569,ABSTAIN,low,0.12,12.4,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
SAGILITY,B,IT_SERVICES,41.75,47.238356301180815,0.14406287966047024,HOLD,high,19.6,23.8,28.1,-0.429,AVOID,medium,0.0574,12.4,0.81,,Adjacent,,Δmos 0.57
ICICIBANK,B,BANK,1441.9,1640.3679879660083,0.13575295157931755,HOLD,high,1153.7,1774.9,2396.0,0.231,BUY-zone,low,0.1,12.6,4.5,,Adjacent,,Δmos 0.10
SANATHAN,B,CONSUMER_DISC,442.25,506.00676777208116,0.13340075657314632,HOLD,medium,80.0,94.1,108.2,-0.787,AVOID,high,0.036,9.8,0.5,,Adjacent,,Δmos 0.92
FIVESTAR,B,NBFC,569.85,628.7625937417647,0.12681468412502636,HOLD,high,365.4,429.9,494.4,-0.246,REDUCE,high,0.067,11.4,1.73,,Adjacent,,Δmos 0.37
MAITHANALL,B,METAL,1007.3,1119.326589569356,0.12483829722576219,HOLD,medium,817.0,1061.1,1305.1,0.053,ACC-zone,high,0.0636,7.6,0.67,,Adjacent,,Δmos 0.07
DCBBANK,B,BANK,190.4,212.1124037471248,0.12407209192964926,HOLD,medium,192.9,227.0,261.0,0.192,BUY-zone,high,0.0504,10.8,1.04,,Adjacent,,Δmos 0.07
MAHSEAMLES,B,METAL,583.9,651.4390063099486,0.12229995057274275,HOLD,medium,279.9,363.5,447.2,-0.377,AVOID,high,0.0612,7.4,0.62,,Adjacent,,Δmos 0.50
JINDALSAW,B,CAPITAL_GOODS,268.85,299.72923234523137,0.12174113901658451,HOLD,high,103.7,122.0,140.3,-0.546,AVOID,high,0.0705,7.4,0.5,,Adjacent,,Δmos 0.67
REFEX,B,CHEMICALS,314.15,343.5395708299249,0.11975088275725196,HOLD,medium,172.5,284.6,396.8,-0.094,HOLD,medium,0.0966,12.4,3.6,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.21
CEATLTD,B,AUTO,3780.0,3954.4147598682234,0.11429631420993666,HOLD,high,902.6,1310.7,1718.9,-0.653,AVOID,medium,0.0854,9.8,0.87,trough uplift x1.30,Adjacent,,Δmos 0.77
NIACL,B,INSURANCE,,195.22066607572498,0.11401886598793065,HOLD,medium,,,,,ABSTAIN,,,,,,Engine-should-have-abstained,uncomparable,near-zero/negative returns — no defensible capitalization
BALRAMCHIN,B,CONSUMER,598.5,673.3234279883741,0.10716669898606282,HOLD,high,235.5,288.8,342.1,-0.517,AVOID,medium,0.0546,16.7,1.0,,Adjacent,,Δmos 0.62
FLAIR,B,MANUFACTURING,260.55,286.7255462046716,0.106621174082098,HOLD,medium,56.6,87.0,117.5,-0.666,ABSTAIN,low,0.1177,11.4,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
PDSL,B,CONSUMER_DISC,366.7,403.2220245424189,0.10396173728246111,HOLD,medium,80.2,94.4,108.5,-0.743,AVOID,high,0.0606,12.6,0.98,,Adjacent,,Δmos 0.85
SANDHAR,B,AUTO,590.8,664.0244049687716,0.09765171496614851,HOLD,medium,317.1,411.8,506.6,-0.303,AVOID,high,0.0894,11.4,2.16,,Adjacent,,Δmos 0.40
JUNIPER,B,CONSUMER_DISC,196.41,212.2195455928543,0.09003824332453801,HOLD,medium,53.4,62.8,72.2,-0.68,AVOID,high,0.036,9.8,0.5,,Adjacent,,Δmos 0.77
BRIGADE,B,REALTY,564.8,607.8530576392311,0.07394533151807617,HOLD,high,111.5,144.8,178.1,-0.744,AVOID,high,0.0636,7.8,0.7,,Adjacent,,Δmos 0.82
PATANJALI,B,CONSUMER,337.35,364.80435533886083,0.06403487046481203,HOLD,high,299.2,460.3,621.5,0.365,BUY-zone,low,0.0831,21.3,7.04,,Adjacent,,Δmos 0.30
AARTIDRUGS,B,IT_SERVICES,418.75,440.80569630001213,0.059629077644259926,HOLD,medium,260.0,305.9,351.8,-0.269,AVOID,high,0.0756,14.4,1.74,,Adjacent,,Δmos 0.33
VENTIVE,B,CONSUMER_DISC,623.0,651.5894032509821,0.05623180945207016,HOLD,medium,51.8,66.1,80.4,-0.894,AVOID,medium,0.036,9.8,0.5,,Adjacent,,Δmos 0.95
QUESS,B,MANUFACTURING,294.15,304.9456083867908,0.04810313932562578,HOLD,medium,93.3,143.5,193.8,-0.512,ABSTAIN,low,0.114,13.4,0.5,,Engine-should-have-abstained,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),independent legs disagree beyond tolerance
POWERMECH,B,CONSTRUCTION,2574.3,2677.39920950341,0.048028813364939214,HOLD,medium,1013.5,1462.9,1912.3,-0.432,AVOID,medium,0.0978,10.7,2.69,,Adjacent,,Δmos 0.48
INDGN,B,PHARMA,509.6,530.5085219294137,0.04636789335190088,HOLD,high,267.5,314.7,361.9,-0.382,AVOID,high,0.0767,17.3,2.95,,Adjacent,,Δmos 0.43
APOLLOTYRE,B,AUTO,449.2,448.74928384670613,0.04567000779845312,HOLD,high,99.4,138.3,177.2,-0.692,AVOID,medium,0.0446,7.1,0.5,trough uplift x1.30,Adjacent,,Δmos 0.74
EMMVEE,B,CAPITAL_GOODS,344.85,359.9496501493486,0.04439184723443674,HOLD,high,204.3,314.4,424.4,-0.088,HOLD,low,0.16,23.9,0.5,,Agree,,
BBL,B,MANUFACTURING,2669.4,2770.9792040977536,0.04211327720863242,HOLD,medium,729.8,858.6,987.3,-0.678,AVOID,high,0.036,7.9,0.5,,Adjacent,,Δmos 0.72
DATAMATICS,B,IT_SERVICES,840.2,869.4442831446825,0.039010854618406435,HOLD,medium,400.0,470.6,541.2,-0.44,AVOID,high,0.0756,14.4,1.74,,Adjacent,,Δmos 0.48
NTPC,B,UTILITIES,341.8,354.623388313774,0.03736547700387298,HOLD,high,513.2,789.6,1065.9,1.31,ABSTAIN,low,0.0917,14.5,7.18,,Engine-should-have-abstained,engine-bearish: level bias (VAL-02 family),independent legs disagree beyond tolerance
DODLA,B,CONSUMER,1070.5,1107.8608781280554,0.030376560758980098,HOLD,medium,560.6,862.4,1164.3,-0.194,REDUCE,low,0.0954,23.6,0.5,,Adjacent,,Δmos 0.22
SKFINDIA,B,MANUFACTURING,1492.0,1516.3747150893603,0.024646743083559824,HOLD,medium,345.0,530.8,716.5,-0.644,ABSTAIN,low,0.12,13.8,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
ELECON,B,CAPITAL_GOODS,460.05,466.87540068888075,0.024411191857116283,HOLD,high,157.2,184.9,212.6,-0.598,AVOID,high,0.0888,11.7,2.1,,Adjacent,,Δmos 0.62
HEROMOTOCO,B,AUTO,4941.0,4996.752042166861,0.02001593119947366,HOLD,high,1268.6,2200.1,3131.7,-0.555,ABSTAIN,low,0.0646,12.9,3.81,peak haircut x0.68,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
GULFOILLUB,B,ENERGY,1004.3,1026.2633050452573,0.011595175007646438,HOLD,medium,437.0,766.6,1096.3,-0.237,REDUCE,low,0.07,13.0,3.67,peak haircut x0.63,Adjacent,,Δmos 0.25
ESCORTS,B,CAPITAL_GOODS,2941.8,2948.3902894877597,0.0072390986224924354,HOLD,high,656.8,772.7,888.6,-0.737,AVOID,high,0.0834,9.8,0.93,,Adjacent,,Δmos 0.74
AUROPHARMA,B,PHARMA,1567.6,1546.00269054099,0.006643241659714829,HOLD,high,733.4,1039.9,1346.3,-0.337,AVOID,medium,0.0859,14.9,0.75,,Adjacent,,Δmos 0.34
HDFCLIFE,B,INSURANCE,563.55,564.8,0.0014184397163119762,HOLD,medium,80.5,94.7,108.9,-0.832,AVOID,high,0.1,11.3,1.11,,Adjacent,,Δmos 0.83
PGHH,B,CONSUMER,8727.0,8740.986493260345,-1.545216754946313e-06,HOLD,medium,6922.1,10649.4,14376.7,0.22,BUY-zone,low,0.16,50.4,0.5,,Adjacent,,Δmos 0.22
IGL,B,ENERGY,154.0,153.26243705333422,-0.0008967597566217815,HOLD,high,84.9,110.3,135.7,-0.284,AVOID,high,0.07,11.3,1.82,,Adjacent,,Δmos 0.28
AXISBANK,B,BANK,1328.5,1325.8659214842892,-0.001982746342273862,HOLD,high,761.6,896.0,1030.4,-0.326,AVOID,high,0.0554,11.2,1.25,,Adjacent,,Δmos 0.32
KALYANKJIL,B,CONSUMER_DISC,381.85,572.554152484471,-0.002258164181456785,HOLD,high,70.0,107.7,145.3,-0.718,ABSTAIN,low,0.1507,23.6,0.5,,Engine-should-have-abstained,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),independent legs disagree beyond tolerance
APTUS,B,NBFC,306.5,301.78598147728025,-0.004170990010624538,HOLD,high,244.7,295.4,346.1,-0.036,HOLD,medium,0.0837,12.5,3.32,,Agree,,
PITTIENG,B,MANUFACTURING,933.3,941.2334363575958,-0.00698060203872367,HOLD,medium,279.9,329.3,378.7,-0.647,AVOID,high,0.0714,10.7,1.17,,Adjacent,,Δmos 0.64
GICRE,B,INSURANCE,361.8,358.094508807359,-0.007498589780047212,HOLD,medium,606.3,713.3,820.3,0.972,BUY-zone,high,0.0683,12.8,2.16,,Adjacent,,Δmos 0.98
AJAXENGG,B,CAPITAL_GOODS,546.5,590.9629170952923,-0.01027814922912036,HOLD,medium,186.9,287.5,388.2,-0.474,ABSTAIN,low,0.134,16.8,0.5,,Method-limited-unchecked,,method_limited
HERITGFOOD,B,MANUFACTURING,331.35,323.6709956929492,-0.01093660598029277,HOLD,medium,165.3,194.4,223.6,-0.413,AVOID,high,0.0816,11.4,1.79,,Adjacent,,Δmos 0.40
APLLTD,B,IT_SERVICES,839.3,812.5027672881586,-0.01299469474227585,HOLD,medium,393.3,462.7,532.1,-0.449,AVOID,high,0.0708,13.9,1.4,,Adjacent,,Δmos 0.44
SHYAMMETL,B,CAPITAL_GOODS,1071.3,995.85204343299,-0.016345275155086957,HOLD,high,262.0,308.2,354.5,-0.712,AVOID,high,0.0552,8.5,0.6,,Adjacent,,Δmos 0.70
THELEELA,B,CONSUMER,498.0,472.3097490200938,-0.020104255145033573,HOLD,high,39.5,53.7,67.9,-0.892,AVOID,medium,0.0378,14.3,0.5,,Adjacent,,Δmos 0.87
DCMSHRIRAM,B,MANUFACTURING,1022.9,998.5818425548191,-0.022914048380803225,HOLD,high,917.2,1411.1,1904.9,0.379,BUY-zone,low,0.0666,10.3,0.98,,Adjacent,,Δmos 0.40
SKIPPER,B,MANUFACTURING,540.0,523.0915089003868,-0.029154586302177404,HOLD,medium,207.2,243.8,280.4,-0.549,AVOID,high,0.0858,11.6,2.18,,Adjacent,,Δmos 0.52
FIEMIND,B,MANUFACTURING,2309.2,2196.5339679059425,-0.02924207013482004,HOLD,medium,629.6,968.7,1307.7,-0.581,ABSTAIN,low,0.12,14.1,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
CELLO,B,MANUFACTURING,367.5,353.73535671148477,-0.033509954340205546,HOLD,medium,62.4,96.0,129.6,-0.739,ABSTAIN,low,0.12,12.5,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
NESCO,B,REALTY,1094.0,1056.5681072993468,-0.034215624040816434,HOLD,medium,426.6,554.1,681.5,-0.494,AVOID,high,0.0826,9.1,1.32,,Adjacent,,Δmos 0.46
MRF,B,AUTO,134392.8,125741.48740749902,-0.035983536569946545,HOLD,high,21335.5,37430.7,53525.8,-0.721,ABSTAIN,low,0.0944,9.3,0.5,trough uplift x1.30,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
SOTL,B,CHEMICALS,578.85,561.8742587421202,-0.03623626287800991,HOLD,medium,191.4,279.4,367.5,-0.517,AVOID,medium,0.06,9.4,0.73,trough uplift x1.30,Adjacent,,Δmos 0.48
ORKLAINDIA,B,CONSUMER,584.55,563.0791602897127,-0.03664814321691579,HOLD,medium,302.4,355.8,409.2,-0.391,AVOID,high,0.0624,17.9,1.45,,Adjacent,,Δmos 0.35
HCC,B,CONSTRUCTION,22.74,21.378571313135694,-0.03700129220109482,HOLD,medium,4.6,6.1,7.5,-0.733,AVOID,medium,0.0468,6.9,0.5,trough uplift x1.30,Adjacent,,Δmos 0.70
GPIL,B,CAPITAL_GOODS,255.55,234.64811394594494,-0.038524425544171556,HOLD,high,99.7,153.4,207.1,-0.4,AVOID,low,0.1407,13.7,0.5,,Adjacent,,Δmos 0.36
CIPLA,B,PHARMA,1418.4,1358.0671564537802,-0.04273831221979268,HOLD,high,671.2,789.7,908.1,-0.443,AVOID,high,0.0674,15.8,1.69,,Adjacent,,Δmos 0.40
BHARTIARTL,B,TELECOM,1921.1,1824.769227639459,-0.04402282709584087,HOLD,high,666.6,1025.5,1384.4,-0.466,ABSTAIN,low,0.16,31.8,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
ORIENTCEM,B,CEMENT,139.05,130.53246489668865,-0.049705409895976715,HOLD,medium,157.7,240.6,323.6,0.731,BUY-zone,medium,0.0942,11.9,3.09,,Adjacent,,Δmos 0.78
BECTORFOOD,B,CONSUMER,213.36,178.21126270730397,-0.053829239674520954,HOLD,medium,70.7,83.2,95.6,-0.61,AVOID,high,0.0666,18.5,1.82,,Adjacent,,Δmos 0.56
MANORAMA,B,CONSUMER,1601.5,1499.6058435466289,-0.05774059469266172,HOLD,medium,764.6,1176.3,1588.1,-0.265,AVOID,low,0.16,40.4,0.5,,Adjacent,,Δmos 0.21
BANSALWIRE,B,MANUFACTURING,318.5,293.46595296296834,-0.06075867190600622,HOLD,medium,86.0,101.2,116.4,-0.682,AVOID,high,0.0672,10.4,1.0,,Adjacent,,Δmos 0.62
TBOTEK,B,CONSUMER,1449.7,1368.8351173095482,-0.06115561227054308,HOLD,high,287.1,441.7,596.2,-0.695,ABSTAIN,low,0.0948,23.5,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
SCI,B,MANUFACTURING,281.75,264.06387871188696,-0.06310491853153473,HOLD,high,310.6,390.5,470.3,0.386,BUY-zone,medium,0.0892,11.9,2.61,,Adjacent,,Δmos 0.45
SBILIFE,B,INSURANCE,,1697.9,-0.07188149119930032,HOLD,medium,,,,,DATA-DEFECT,,,,,,Data-defect,known live data bug (platform audit DATA-01/02),known live data bug (platform audit DATA-01/02)
JSLL,B,IT_SERVICES,574.2,524.3513175094428,-0.07366607630166451,HOLD,medium,335.2,515.8,696.3,-0.102,REDUCE,low,0.16,35.9,0.5,,Adjacent,,Δmos 0.03
TIMETECHNO,B,MANUFACTURING,211.95,185.22048506309872,-0.09218994724746989,HOLD,medium,87.0,102.3,117.7,-0.517,AVOID,high,0.0702,10.6,1.12,,Adjacent,,Δmos 0.42
FORCEMOT,B,AUTO,18334.85,16550.499815606225,-0.09262610660053593,HOLD,high,8323.6,14602.8,20882.0,-0.204,REDUCE,low,0.1,14.7,9.0,peak haircut x0.62,Adjacent,,Δmos 0.11
GOKEX,B,CONSUMER_DISC,860.55,744.2940546612698,-0.09265627860384025,HOLD,medium,191.5,235.1,278.6,-0.727,AVOID,medium,0.0446,10.7,0.52,,Adjacent,,Δmos 0.63
ALKEM,B,PHARMA,5654.0,5023.206074422601,-0.09832955045367062,HOLD,high,2241.9,3449.0,4656.2,-0.39,AVOID,low,0.102,21.7,0.5,,Adjacent,,Δmos 0.29
SUZLON,B,CAPITAL_GOODS,53.92,46.86473476866739,-0.09858175093926932,HOLD,high,22.2,34.2,46.1,-0.366,AVOID,low,0.16,27.5,0.5,,Adjacent,,Δmos 0.27
HDFCBANK,A,BANK,819.65,737.6048042917721,-0.10004294254298185,REDUCE,high,659.6,965.2,1270.8,0.178,BUY-zone,medium,0.1,11.9,3.13,,Disagree,threshold/judgment difference (<0.30 gap),
AHLUCONT,A,CONSTRUCTION,850.0,770.4523152611403,-0.10146094202444432,REDUCE,medium,278.7,362.0,445.3,-0.574,AVOID,high,0.0774,9.2,1.16,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.47
EPL,A,MANUFACTURING,236.85,213.11303899333186,-0.10332377248566556,REDUCE,medium,151.7,233.4,315.0,-0.015,HOLD,low,0.0955,12.6,4.55,,Adjacent,,Δmos 0.09
LOTUSDEV,A,MANUFACTURING,145.05,125.40222525462943,-0.10567518717280396,REDUCE,medium,36.1,55.5,75.0,-0.617,ABSTAIN,low,0.12,16.5,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
PICCADIL,A,CONSUMER,747.6,651.2954800809607,-0.10726409419373482,REDUCE,medium,174.4,268.3,362.2,-0.641,ABSTAIN,low,0.0912,22.8,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
NEWGEN,A,IT_SERVICES,560.55,479.9304291819306,-0.10768721914673127,REDUCE,high,343.0,527.7,712.4,-0.059,HOLD,low,0.1014,17.7,9.0,,Adjacent,,Δmos 0.05
ERIS,A,PHARMA,1464.9,1291.5556416727006,-0.11013115497264672,REDUCE,high,516.9,795.3,1073.6,-0.457,ABSTAIN,low,0.0996,21.2,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
SWARAJENG,A,AUTO,3717.1,3309.3138347427207,-0.11063858243947307,REDUCE,medium,1283.9,2252.4,3220.9,-0.394,AVOID,low,0.1,15.8,9.0,peak haircut x0.60,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.28
FINCABLES,A,CAPITAL_GOODS,1012.8,905.619031950717,-0.1143090152071227,REDUCE,high,380.9,448.2,515.4,-0.557,AVOID,high,0.0702,9.9,1.0,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.44
ONGC,A,ENERGY,237.8,217.57964142346026,-0.12014379302252308,REDUCE,medium,230.6,314.0,397.5,0.321,BUY-zone,medium,0.0361,9.5,0.86,trough uplift x1.19,Disagree,engine-bearish: trough extrapolation + AVOID asymmetry (VAL-10),
LT,A,CONSTRUCTION,3814.5,3355.295265983407,-0.1203839910909931,REDUCE,medium,1023.1,1640.9,2258.7,-0.57,AVOID,medium,0.1,11.1,3.41,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.45
LUMAXIND,A,AUTO,5174.0,4559.716886927472,-0.12101843143566807,REDUCE,medium,1900.8,3334.7,4768.6,-0.355,AVOID,low,0.1,12.8,5.18,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
DHANUKA,A,CHEMICALS,1014.0,892.4866247964062,-0.12338019369766606,REDUCE,medium,665.6,1167.8,1669.9,0.152,BUY-zone,low,0.1,12.8,4.9,,Disagree,threshold/judgment difference (<0.30 gap),
TRAVELFOOD,A,CONSUMER,1304.3,1128.8847199476766,-0.12346865443926044,REDUCE,high,634.6,976.3,1318.0,-0.251,AVOID,low,0.16,40.3,0.5,,Agree,,
JLHL,A,PHARMA,1561.6,1361.0208733273894,-0.12491424591565009,REDUCE,medium,454.1,534.2,614.3,-0.658,AVOID,high,0.0756,17.1,2.74,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.53
ACE,A,CAPITAL_GOODS,990.0,861.8859212175735,-0.12676198458199242,REDUCE,high,434.5,668.4,902.3,-0.325,AVOID,low,0.16,22.8,0.5,,Agree,,
KPIL,A,CONSTRUCTION,1318.0,1134.2264848928546,-0.13172587851729722,REDUCE,high,442.3,574.4,706.6,-0.564,AVOID,high,0.0798,9.4,1.26,,Dir-agree-magnitude-off,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),Δmos 0.43
MSTCLTD,A,CONSUMER_DISC,619.8,516.0582585046493,-0.1320187393749065,REDUCE,medium,418.0,643.1,868.2,0.038,HOLD,low,0.1452,25.4,0.5,,Adjacent,,Δmos 0.17
ADANIPORTS,A,MANUFACTURING,1809.9,1592.118525511144,-0.1334937816963405,REDUCE,high,388.2,597.2,806.3,-0.67,ABSTAIN,low,0.12,13.6,0.5,,Engine-should-have-abstained,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),independent legs disagree beyond tolerance
